id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna
Aspdh	4	0.0039128	0.01373	0.895352	301	4	0.98236	0.9823	1	20246	0
Ttc34	4	0.0039128	0.01373	0.895352	302	2	0.26338	0.26429	1	5411	1
Ippk	4	0.0039749	0.013946	0.895545	303	3	0.99603	0.99598	1	20552	0
Gpr4	4	0.0040105	0.014073	0.895545	304	4	0.99599	0.99593	1	20551	0
Cyp2d11	4	0.0040191	0.014102	0.895545	305	3	0.85681	0.85662	1	17546	0
Dlg1	4	0.0040191	0.014102	0.895545	306	1	0.10815	0.1278	0.994188	2632	1
Xpnpep2	4	0.0040445	0.014185	0.895545	307	3	0.030604	0.055303	0.972836	1134	1
Cox4i1	4	0.0040445	0.014185	0.895545	308	4	0.97814	0.97819	1	20153	0
Nod2	4	0.0040445	0.014185	0.895545	309	4	0.9511	0.95099	1	19573	0
Rexo2	4	0.0040445	0.014185	0.895545	310	3	0.67144	0.6714	1	13673	0
Eme2	4	0.0040445	0.014185	0.895545	311	3	0.31533	0.31488	1	6426	0
Olfr967	4	0.0040445	0.014185	0.895545	312	3	0.4191	0.41876	1	8524	0
Rnf183	4	0.0040545	0.014222	0.895545	313	4	0.97518	0.97523	1	20086	0
Foxn1	4	0.0041251	0.014462	0.896291	314	4	0.99587	0.99583	1	20549	0
Hid1	4	0.0041251	0.014462	0.896291	315	4	0.99587	0.99583	1	20550	0
Scgb2b24	4	0.0041706	0.014603	0.896291	316	1	0.11232	0.13125	0.994266	2706	1
Iqub	4	0.004216	0.014766	0.896291	317	3	0.84007	0.83989	1	17198	0
Gmpr2	4	0.004216	0.014766	0.896291	318	4	0.98956	0.98952	1	20411	0
Olfr1112	4	0.004216	0.014766	0.896291	319	2	0.26952	0.27009	1	5532	1
Tbr1	4	0.004216	0.014766	0.896291	320	3	0.79842	0.79829	1	16324	0
Fkbp7	4	0.0042828	0.014987	0.896291	321	3	0.84612	0.84593	1	17351	0
Dbp	4	0.0042828	0.014987	0.896291	322	4	0.99462	0.99461	1	20518	0
SGR000121474.1_XPR003.1	1	0.0043227	0.0042443	0.85954	323	1	0.99568	0.99573	1	20548	0
SGR000121925.1_XPR003.1	1	0.0043227	0.0042443	0.85954	324	1	0.99568	0.99573	1	20547	0
Isl1	4	0.0043564	0.015229	0.896291	325	4	0.99564	0.99559	1	20544	0
Rps6ka5	4	0.0043564	0.015229	0.896291	326	4	0.99564	0.99559	1	20545	0
Xkr9	4	0.0043564	0.015229	0.896291	327	4	0.99564	0.99559	1	20546	0
Ttll7	4	0.0043564	0.015229	0.896291	328	4	0.99564	0.99559	1	20543	0
Tmem252	4	0.0043564	0.015229	0.896291	329	4	0.99564	0.99559	1	20538	0
Slc1a6	4	0.0043564	0.015229	0.896291	330	4	0.99564	0.99559	1	20539	0
Gli1	4	0.0043724	0.015276	0.896291	331	4	0.96664	0.96655	1	19883	0
Hbp1	4	0.0043724	0.015276	0.896291	332	2	0.32707	0.32649	1	6662	0
Ccdc71	4	0.0043724	0.015276	0.896291	333	2	0.48178	0.48144	1	9782	0
Tcaf1	4	0.0043724	0.015276	0.896291	334	2	0.90199	0.90196	1	18507	0
Grm7	4	0.0044122	0.015392	0.896291	335	4	0.98778	0.98775	1	20369	0
Cd101	4	0.0044122	0.015392	0.896291	336	3	0.63632	0.63613	1	12980	0
Olfr603	4	0.0044122	0.015392	0.896291	337	3	0.76083	0.76068	1	15557	0
SGR000122039.1_XPR003.1	1	0.0044493	0.0043628	0.85954	338	1	0.99555	0.9956	1	20537	0
Cst10	4	0.0045198	0.015771	0.905496	339	3	0.089604	0.11277	0.98886	2326	1
Olfr1353	4	0.0045198	0.015771	0.905496	340	3	0.080272	0.10531	0.986944	2171	1
Angpt2	4	0.0045198	0.015771	0.905496	341	4	0.99432	0.99432	1	20509	0
Khdrbs1	4	0.0045198	0.015771	0.905496	342	3	0.70729	0.70714	1	14419	0
Rab19	4	0.0045491	0.015871	0.905496	343	3	0.53279	0.53228	1	10778	0
Gpr152	4	0.0045491	0.015871	0.905496	344	3	0.52298	0.52258	1	10593	0
SGR000122111.1_XPR003.1	1	0.0045695	0.0044857	0.85954	345	1	0.99543	0.99547	1	20535	0
Lmf1	4	0.0045978	0.016031	0.905496	346	4	0.9954	0.99536	1	20533	0
Olfr1261	4	0.0045978	0.016031	0.905496	347	4	0.9954	0.99536	1	20532	0
Rhbdd1	4	0.0045978	0.016031	0.905496	348	4	0.9954	0.99536	1	20534	0
Olfr747	4	0.0046351	0.016156	0.905496	349	2	0.45121	0.45087	1	9181	0
Vmn2r18	4	0.0046752	0.016292	0.905496	350	3	0.87175	0.87157	1	17874	0
Car13	4	0.0046752	0.016292	0.905496	351	3	0.26403	0.26488	1	5426	1
Srms	4	0.0046752	0.016292	0.905496	352	2	0.45817	0.45786	1	9317	0
Cfap221	4	0.0047563	0.01659	0.905496	353	4	0.9858	0.98573	1	20336	0
Tprg	4	0.0047563	0.01659	0.905496	354	3	0.6822	0.68216	1	13887	0
Asb15	4	0.0047563	0.01659	0.905496	355	4	0.98282	0.98276	1	20268	0
Alppl2	4	0.0047563	0.01659	0.905496	356	3	0.099005	0.12036	0.993488	2476	1
Asap2	4	0.0047563	0.01659	0.905496	357	3	0.8677	0.86749	1	17794	0
Fkbp11	4	0.0047563	0.01659	0.905496	358	4	0.97715	0.97726	1	20127	0
Ndc1	4	0.0047761	0.016668	0.905496	359	3	0.77518	0.775	1	15826	0
SGR000122090.1_XPR003.1	1	0.004829	0.004741	0.85954	360	1	0.99517	0.99522	1	20531	0
Mfn2	4	0.0048435	0.016891	0.905496	361	4	0.99516	0.99513	1	20526	0
Aarsd1	4	0.0048435	0.016891	0.905496	362	4	0.99516	0.99513	1	20525	0
4930568D16Rik	4	0.0048435	0.016891	0.905496	363	4	0.99516	0.99513	1	20530	0
Serpina3i	4	0.0048435	0.016891	0.905496	364	4	0.99516	0.99513	1	20529	0
Defb45	4	0.0048435	0.016891	0.905496	365	4	0.99516	0.99513	1	20527	0
Pdcd1lg2	4	0.0048435	0.016891	0.905496	366	4	0.99516	0.99513	1	20528	0
Col10a1	4	0.0048486	0.016908	0.905496	367	3	0.53771	0.5372	1	10877	0
Pqlc3	4	0.0048486	0.016908	0.905496	368	3	0.56428	0.56384	1	11443	0
Rad51c	4	0.0048503	0.016916	0.905496	369	3	0.99515	0.99512	1	20524	0
Lhx9	4	0.0049022	0.017083	0.905496	370	3	0.91746	0.91744	1	18833	0
Olfr1094	4	0.0049022	0.017083	0.905496	371	1	0.43613	0.43577	1	8880	0
Cdkn3	4	0.0049022	0.017083	0.905496	372	3	0.88247	0.88239	1	18089	0
Srgap2	4	0.0049022	0.017083	0.905496	373	2	0.23773	0.24025	1	4919	1
Plscr3	4	0.0049981	0.017381	0.914138	374	4	0.95612	0.956	1	19657	0
Tmem28	4	0.0049981	0.017381	0.914138	375	3	0.89405	0.89397	1	18375	0
Myof	4	0.0049981	0.017381	0.914138	376	4	0.99006	0.99001	1	20421	0
Serpinb3b	4	0.0050498	0.017559	0.914138	377	4	0.97055	0.97047	1	19989	0
Papola	4	0.0050498	0.017559	0.914138	378	2	0.4123	0.412	1	8373	0
Nphp4	4	0.0050788	0.017655	0.914138	379	4	0.93753	0.93746	1	19270	0
Zc3h12d	4	0.0050788	0.017655	0.914138	380	1	0.88247	0.88239	1	18114	0
Ginm1	4	0.0050788	0.017655	0.914138	381	1	0.020694	0.038653	0.972836	787	2
Mrpl15	4	0.0051019	0.017733	0.914138	382	4	0.9949	0.99488	1	20523	0
Ralbp1	4	0.0051019	0.017733	0.914138	383	4	0.9949	0.99488	1	20521	0
1700109H08Rik	4	0.0051019	0.017733	0.914138	384	4	0.9949	0.99488	1	20522	0
Mapk8ip2	4	0.0051177	0.017787	0.914647	385	2	0.0027885	0.0076137	0.972836	136	1
Poll	4	0.0052301	0.018154	0.919814	386	4	0.96801	0.96793	1	19912	0
C86695	4	0.0052301	0.018154	0.919814	387	3	0.34767	0.34706	1	7083	0
Naa60	4	0.0052301	0.018154	0.919814	388	1	0.28307	0.28316	1	5800	1
Gpc2	4	0.0052326	0.018167	0.919814	389	4	0.99477	0.99476	1	20520	0
Tuba4a	4	0.0052485	0.018225	0.919814	390	2	0.026943	0.049138	0.972836	1011	2
Wdr45	4	0.0052485	0.018225	0.919814	391	3	0.82398	0.82387	1	16864	0
Ildr2	4	0.0052485	0.018225	0.919814	392	3	0.70428	0.70408	1	14350	0
Vil1	4	0.0052537	0.018243	0.919814	393	3	0.18937	0.19675	1	4047	1
Arhgap42	4	0.0053309	0.018488	0.922083	394	3	0.8647	0.86452	1	17740	0
Nodal	4	0.0053721	0.018618	0.922083	395	4	0.97715	0.97726	1	20119	0
Vmn1r17	4	0.005381	0.018645	0.922083	396	4	0.99462	0.99461	1	20517	0
Cetn2	4	0.005381	0.018645	0.922083	397	4	0.99462	0.99461	1	20514	0
Wdr26	4	0.005381	0.018645	0.922083	398	4	0.99462	0.99461	1	20516	0
Urm1	4	0.005381	0.018645	0.922083	399	4	0.99462	0.99461	1	20519	0
G630090E17Rik	4	0.005381	0.018645	0.922083	400	4	0.99462	0.99461	1	20515	0
Actn4	4	0.005381	0.018645	0.922083	401	4	0.99462	0.99461	1	20513	0
Olfr823	4	0.005457	0.01891	0.924852	402	3	0.0035143	0.0088796	0.972836	171	1
Asb16	4	0.005457	0.01891	0.924852	403	2	0.53952	0.53903	1	10915	0
Tor1aip2	4	0.005457	0.01891	0.924852	404	2	0.31209	0.31164	1	6366	1
Manf	4	0.0054949	0.019047	0.924852	405	3	0.3253	0.32473	1	6628	0
Cast	4	0.0054949	0.019047	0.924852	406	2	0.25225	0.25381	1	5183	1
Vmn1r193	4	0.0054949	0.019047	0.924852	407	4	0.98956	0.98952	1	20410	0
Olfr1228	4	0.0055291	0.019148	0.924852	408	4	0.98713	0.98707	1	20366	0
Chfr	4	0.0055291	0.019148	0.924852	409	3	0.3099	0.30942	1	6317	1
Dgat2	4	0.0055291	0.019148	0.924852	410	4	0.98093	0.98088	1	20212	0
Klhl36	4	0.0055291	0.019148	0.924852	411	4	0.99223	0.99221	1	20468	0
SGR000122067.1_XPR003.1	1	0.0055695	0.0055193	0.866039	412	1	0.99443	0.99449	1	20512	0
Tfr2	4	0.0056335	0.019478	0.925293	413	1	0.36923	0.36876	1	7503	0
Abcb11	4	0.0056335	0.019478	0.925293	414	4	0.99142	0.99141	1	20450	0
Fitm2	4	0.0056834	0.019639	0.925293	415	4	0.99432	0.99432	1	20510	0
Syt11	4	0.0056834	0.019639	0.925293	416	4	0.99432	0.99432	1	20511	0
Jdp2	4	0.0056834	0.019639	0.925293	417	4	0.99432	0.99432	1	20507	0
Rnf14	4	0.0056834	0.019639	0.925293	418	4	0.99432	0.99432	1	20508	0
1200014J11Rik	4	0.0056834	0.019639	0.925293	419	4	0.99432	0.99432	1	20506	0
Nlrp3	4	0.0057595	0.019888	0.925293	420	3	0.43282	0.43247	1	8809	0
Chn2	4	0.0057595	0.019888	0.925293	421	3	0.55341	0.5529	1	11219	0
Slc30a3	4	0.0058182	0.020078	0.925293	422	4	0.96801	0.96793	1	19907	0
Cldn4	4	0.0058182	0.020078	0.925293	423	3	0.22526	0.22885	1	4678	1
Lpar5	4	0.0058182	0.020078	0.925293	424	3	0.6598	0.6597	1	13448	0
1700074P13Rik	4	0.0058182	0.020078	0.925293	425	3	0.49604	0.4956	1	10063	0
Fbln1	4	0.0058182	0.020078	0.925293	426	4	0.95439	0.95425	1	19628	0
Nr1h2	4	0.0058182	0.020078	0.925293	427	4	0.98282	0.98276	1	20248	0
Kif2c	4	0.0058182	0.020078	0.925293	428	4	0.94568	0.94555	1	19441	0
Akr1b3	4	0.0058519	0.02019	0.925293	429	3	0.99415	0.99415	1	20505	0
SGR000121692.1_XPR003.1	1	0.0058606	0.0058124	0.882221	430	1	0.99414	0.99418	1	20504	0
Fbxo15	4	0.0059418	0.020506	0.925293	431	2	0.87199	0.8718	1	17877	0
Rab33b	4	0.0059418	0.020506	0.925293	432	2	0.68117	0.68114	1	13865	0
Gm9376	4	0.0059418	0.020506	0.925293	433	2	0.82096	0.82082	1	16786	0
Upk1b	4	0.0059612	0.020564	0.925293	434	3	0.20976	0.21483	1	4408	1
Sema6b	4	0.0059612	0.020564	0.925293	435	1	0.50634	0.50585	1	10277	0
Olfr948	4	0.0059612	0.020564	0.925293	436	3	0.031345	0.056563	0.972836	1164	1
Gm13078	4	0.0059668	0.020584	0.925293	437	3	0.34175	0.34117	1	6957	0
Gm5113	4	0.0059951	0.020686	0.925293	438	4	0.994	0.99402	1	20499	0
2010005H15Rik	4	0.0059951	0.020686	0.925293	439	4	0.994	0.99402	1	20503	0
Cytl1	4	0.0059951	0.020686	0.925293	440	4	0.994	0.99402	1	20502	0
Olfr1162	4	0.0059951	0.020686	0.925293	441	4	0.994	0.99402	1	20501	0
Slc2a6	4	0.0059951	0.020686	0.925293	442	4	0.994	0.99402	1	20500	0
Kncn	4	0.0061124	0.021084	0.925293	443	2	0.30816	0.30763	1	6280	1
Lpp	4	0.0061124	0.021084	0.925293	444	2	0.092479	0.11512	0.989026	2382	1
Olfr285	4	0.0061433	0.021182	0.925293	445	4	0.98778	0.98775	1	20375	0
Olfr43	4	0.0061433	0.021182	0.925293	446	3	0.58386	0.58352	1	11849	0
Gm815	4	0.0061433	0.021182	0.925293	447	3	0.61769	0.61761	1	12581	0
Rufy4	4	0.0061509	0.021211	0.925293	448	4	0.99385	0.99385	1	20498	0
B9d1	4	0.006182	0.021323	0.925293	449	3	0.93548	0.9354	1	19234	0
Olfr901	4	0.006182	0.021323	0.925293	450	4	0.95439	0.95425	1	19638	0
Hpcal1	4	0.006182	0.021323	0.925293	451	2	0.76223	0.7621	1	15582	0
Fabp4	4	0.006182	0.021323	0.925293	452	2	0.79566	0.79551	1	16241	0
Rims2	4	0.006182	0.021323	0.925293	453	2	0.73707	0.73688	1	15050	0
Zbtb7c	4	0.006182	0.021323	0.925293	454	2	0.079987	0.10508	0.986944	2166	1
Tmc5	4	0.0062888	0.021652	0.925293	455	3	0.47651	0.47618	1	9677	0
Dffa	4	0.0062888	0.021652	0.925293	456	3	0.22514	0.22874	1	4675	1
Slc30a2	4	0.0062888	0.021652	0.925293	457	3	0.22593	0.22946	1	4687	1
Ccdc88a	4	0.0062888	0.021652	0.925293	458	3	0.93139	0.9314	1	19145	0
Samm50	4	0.006307	0.021709	0.925293	459	4	0.99369	0.9937	1	20494	0
Asphd2	4	0.006307	0.021709	0.925293	460	4	0.99369	0.9937	1	20493	0
Olfr112	4	0.006307	0.021709	0.925293	461	4	0.99369	0.9937	1	20495	0
Tm4sf19	4	0.006307	0.021709	0.925293	462	4	0.99369	0.9937	1	20492	0
Tmem86a	4	0.006307	0.021709	0.925293	463	4	0.99369	0.9937	1	20491	0
Ppapdc1a	4	0.006307	0.021709	0.925293	464	4	0.99369	0.9937	1	20497	0
SGR000122226.1_XPR003.1	1	0.0063733	0.0063306	0.88626	465	1	0.99363	0.99364	1	20490	0
Nr4a2	4	0.0064053	0.022028	0.929629	466	4	0.98438	0.98432	1	20296	0
Atp13a1	4	0.0064053	0.022028	0.929629	467	4	0.95776	0.95769	1	19677	0
Smarca5	4	0.0064053	0.022028	0.929629	468	4	0.99182	0.9918	1	20458	0
Azi2	4	0.0064053	0.022028	0.929629	469	3	0.17513	0.18427	1	3796	1
Slpi	4	0.0064399	0.022139	0.929629	470	3	0.87945	0.87938	1	18033	0
Rac3	4	0.0064848	0.022276	0.929629	471	3	0.89405	0.89397	1	18335	0
Camk1g	4	0.0064848	0.022276	0.929629	472	4	0.9511	0.95099	1	19554	0
Rsc1a1	4	0.0064848	0.022276	0.929629	473	4	0.98839	0.98838	1	20392	0
Macc1	4	0.0064848	0.022276	0.929629	474	3	0.36419	0.36369	1	7400	0
Lrrc16a	4	0.0065911	0.022625	0.929629	475	4	0.95439	0.95425	1	19626	0
Slc1a7	4	0.0065911	0.022625	0.929629	476	2	0.47288	0.47254	1	9605	0
Vmn1r115	4	0.0065911	0.022625	0.929629	477	1	0.78958	0.78943	1	16148	0
Tnnc2	4	0.0065911	0.022625	0.929629	478	1	0.31569	0.31525	1	6434	0
Lamb3	4	0.0066356	0.022776	0.929629	479	4	0.99336	0.99337	1	20489	0
Car11	4	0.0066356	0.022776	0.929629	480	4	0.99336	0.99337	1	20486	0
Insl6	4	0.0066356	0.022776	0.929629	481	4	0.99336	0.99337	1	20487	0
Olfr160	4	0.0066356	0.022776	0.929629	482	4	0.99336	0.99337	1	20488	0
Cd209b	4	0.0066421	0.0228	0.929629	483	3	0.27709	0.27737	1	5683	1
Dazap2	4	0.0066421	0.0228	0.929629	484	2	0.00068335	0.0019984	0.861283	46	1
Ttll5	4	0.0066421	0.0228	0.929629	485	3	0.028078	0.051005	0.972836	1050	1
Hmgxb3	4	0.0066421	0.0228	0.929629	486	2	0.094831	0.11704	0.992711	2416	1
Olfr1260	4	0.0068119	0.023377	0.930089	487	3	0.91261	0.9125	1	18723	0
A830080D01Rik	4	0.0068119	0.023377	0.930089	488	4	0.99006	0.99001	1	20415	0
Rps6ka4	4	0.0068119	0.023377	0.930089	489	3	0.4631	0.4628	1	9410	0
Olfr706	4	0.0068119	0.023377	0.930089	490	3	0.72798	0.72785	1	14846	0
Prss52	4	0.0068178	0.023392	0.930089	491	2	0.5758	0.57539	1	11681	0
Fam84a	4	0.0068178	0.023392	0.930089	492	4	0.94936	0.94926	1	19522	0
Lactb	4	0.0068178	0.023392	0.930089	493	2	0.80135	0.80122	1	16362	0
Map3k7cl	4	0.0069199	0.023688	0.930089	494	2	0.43032	0.42997	1	8760	0
Phkg1	4	0.0069199	0.023688	0.930089	495	3	0.91502	0.91494	1	18763	0
Gpx3	4	0.0069199	0.023688	0.930089	496	4	0.98365	0.98357	1	20277	0
Lgsn	4	0.0069199	0.023688	0.930089	497	3	0.85094	0.8507	1	17425	0
Phf21b	4	0.0069199	0.023688	0.930089	498	3	0.93345	0.93342	1	19204	0
Rnf208	4	0.0069659	0.023836	0.930089	499	3	0.80275	0.80259	1	16414	0
Olfr187	4	0.0069659	0.023836	0.930089	500	4	0.97914	0.97919	1	20175	0
Fbln5	4	0.0069941	0.023936	0.930089	501	1	0.20806	0.21333	1	4375	1
Nr2c1	4	0.0069941	0.023936	0.930089	502	3	0.8664	0.8662	1	17759	0
Yipf1	4	0.0070063	0.023981	0.930089	503	4	0.99299	0.99297	1	20482	0
Dll4	4	0.0070063	0.023981	0.930089	504	4	0.99299	0.99297	1	20483	0
Klrd1	4	0.0070063	0.023981	0.930089	505	4	0.99299	0.99297	1	20477	0
Stxbp3a	4	0.0070063	0.023981	0.930089	506	4	0.99299	0.99297	1	20478	0
C2cd2	4	0.0070063	0.023981	0.930089	507	4	0.99299	0.99297	1	20484	0
Slco4a1	4	0.0070063	0.023981	0.930089	508	4	0.99299	0.99297	1	20485	0
Ngfr	4	0.0070063	0.023981	0.930089	509	4	0.99299	0.99297	1	20479	0
Tns2	4	0.0070063	0.023981	0.930089	510	4	0.99299	0.99297	1	20481	0
Cxx1a	4	0.0070063	0.023981	0.930089	511	4	0.99299	0.99297	1	20480	0
Nadk	4	0.0071379	0.024414	0.936342	512	3	0.85867	0.85839	1	17553	0
3110035E14Rik	4	0.0071379	0.024414	0.936342	513	4	0.989	0.98897	1	20404	0
4930579F01Rik	4	0.0071379	0.024414	0.936342	514	3	0.72522	0.72513	1	14790	0
Rasal1	4	0.0071379	0.024414	0.936342	515	3	0.6484	0.64832	1	13207	0
Ctdsp2	4	0.0071379	0.024414	0.936342	516	3	0.91983	0.91983	1	18882	0
Bhlhe22	4	0.0071379	0.024414	0.936342	517	3	0.095723	0.11775	0.993488	2428	1
Gm10104	3	0.007141	0.019452	0.925293	518	1	0.68603	0.68599	1	13982	0
Cd164	4	0.0071703	0.024523	0.936667	519	3	0.90749	0.90741	1	18637	0
S100a1	4	0.007218	0.024669	0.936667	520	2	0.21901	0.22322	1	4568	1
Lelp1	4	0.007218	0.024669	0.936667	521	3	0.72175	0.7216	1	14717	0
Srebf1	4	0.0073214	0.024997	0.936667	522	2	0.12375	0.14069	0.994909	2899	1
Olfr800	4	0.0073214	0.024997	0.936667	523	3	0.48277	0.48245	1	9802	0
Xylt1	4	0.0073214	0.024997	0.936667	524	3	0.78661	0.78645	1	16078	0
Olfr1056	4	0.0073214	0.024997	0.936667	525	4	0.98282	0.98276	1	20254	0
Akr7a5	4	0.0073859	0.025187	0.936667	526	4	0.99261	0.9926	1	20471	0
Tm6sf2	4	0.0073859	0.025187	0.936667	527	4	0.99261	0.9926	1	20474	0
Dsg1c	4	0.0073859	0.025187	0.936667	528	4	0.99261	0.9926	1	20470	0
Mdk	4	0.0073859	0.025187	0.936667	529	4	0.99261	0.9926	1	20473	0
Sptssb	4	0.0073859	0.025187	0.936667	530	4	0.99261	0.9926	1	20475	0
Cops8	4	0.0073859	0.025187	0.936667	531	4	0.99261	0.9926	1	20472	0
Vkorc1	4	0.0073859	0.025187	0.936667	532	4	0.99261	0.9926	1	20476	0
SGR000121824.1_XPR003.1	1	0.0074365	0.00738	0.895352	533	1	0.99256	0.99253	1	20469	0
Cbx3	4	0.0074715	0.02548	0.936667	534	3	0.74985	0.7497	1	15338	0
Nmnat2	4	0.0075228	0.025639	0.936667	535	2	0.11869	0.13643	0.994266	2811	1
Pcdhga8	4	0.0075228	0.025639	0.936667	536	1	0.028127	0.051084	0.972836	1052	2
Doc2g	4	0.0075228	0.025639	0.936667	537	1	0.15054	0.16314	0.998059	3362	1
Hpgds	4	0.0075228	0.025639	0.936667	538	3	0.54615	0.54562	1	11053	0
Lpcat1	4	0.0075247	0.025646	0.936667	539	2	0.70124	0.70106	1	14287	0
Pzp	4	0.0075247	0.025646	0.936667	540	2	0.013074	0.025545	0.972836	500	1
Sag	4	0.0075247	0.025646	0.936667	541	4	0.98282	0.98276	1	20263	0
Grifin	4	0.0075247	0.025646	0.936667	542	3	0.66504	0.66494	1	13557	0
Ypel3	4	0.0075247	0.025646	0.936667	543	2	0.4693	0.46898	1	9527	0
Metrnl	4	0.0075247	0.025646	0.936667	544	3	0.92911	0.92914	1	19091	0
Proser3	4	0.0075247	0.025646	0.936667	545	3	0.89405	0.89397	1	18324	0
Irf2bp2	4	0.0076487	0.026023	0.938026	546	2	0.60172	0.6015	1	12246	0
Neil2	4	0.0076765	0.026104	0.938026	547	3	0.61799	0.61792	1	12588	0
Snrpc	4	0.0077493	0.026328	0.938026	548	3	0.39852	0.39819	1	8100	0
Slc22a18	4	0.0077701	0.026396	0.938026	549	4	0.99223	0.99221	1	20467	0
Tspan11	4	0.0077701	0.026396	0.938026	550	4	0.99223	0.99221	1	20466	0
Rims4	4	0.0077701	0.026396	0.938026	551	4	0.99223	0.99221	1	20464	0
Pitpnb	4	0.0077701	0.026396	0.938026	552	4	0.99223	0.99221	1	20465	0
BC100530	4	0.0078088	0.026524	0.938026	553	3	0.93548	0.9354	1	19219	0
Hmcn1	4	0.0078088	0.026524	0.938026	554	2	0.63146	0.63137	1	12874	0
Pithd1	4	0.0078088	0.026524	0.938026	555	2	0.524	0.5236	1	10614	0
Pcdhb5	4	0.0078088	0.026524	0.938026	556	2	0.83565	0.83554	1	17124	0
Asap1	4	0.0078088	0.026524	0.938026	557	3	0.50879	0.50831	1	10332	0
Glt1d1	4	0.0078088	0.026524	0.938026	558	3	0.90199	0.90196	1	18527	0
Cep83	4	0.0078305	0.026591	0.938026	559	3	0.24243	0.24461	1	5011	1
Ccr2	4	0.0078305	0.026591	0.938026	560	3	0.73833	0.73815	1	15090	0
1110008F13Rik	4	0.0078305	0.026591	0.938026	561	4	0.95273	0.95263	1	19583	0
Ids	4	0.0078305	0.026591	0.938026	562	3	0.18473	0.19271	1	3961	1
Vmn1r129	4	0.0079255	0.026893	0.938026	563	1	0.69109	0.69097	1	14074	0
Olfr1179	4	0.0079255	0.026893	0.938026	564	2	0.33056	0.33001	1	6734	0
Krt4	4	0.0079255	0.026893	0.938026	565	2	0.74616	0.74601	1	15247	0
SGR000122269.1_XPR003.1	1	0.0079618	0.0079241	0.895352	566	1	0.99204	0.99201	1	20463	0
Kitl	4	0.0079733	0.027044	0.938026	567	2	0.13349	0.14874	0.994909	3072	1
Wif1	4	0.0081376	0.027581	0.938026	568	2	0.23953	0.24192	1	4952	1
Cd276	4	0.0081376	0.027581	0.938026	569	2	0.086012	0.1099	0.986944	2268	1
Emb	4	0.0081376	0.027581	0.938026	570	3	0.5177	0.51724	1	10500	0
Fam126a	4	0.0081376	0.027581	0.938026	571	3	0.87045	0.87025	1	17851	0
Olfr691	4	0.0081376	0.027581	0.938026	572	4	0.97302	0.97302	1	20046	0
Col17a1	4	0.008152	0.02763	0.938026	573	3	0.77957	0.77934	1	15924	0
Cers3	4	0.008152	0.02763	0.938026	574	2	0.83383	0.8337	1	17055	0
2700097O09Rik	4	0.008152	0.02763	0.938026	575	4	0.98282	0.98276	1	20255	0
Insig2	4	0.008152	0.02763	0.938026	576	2	0.40729	0.40696	1	8274	0
Lipc	4	0.008152	0.02763	0.938026	577	3	0.37732	0.37681	1	7664	0
Dph2	4	0.0081753	0.027703	0.938026	578	4	0.99182	0.9918	1	20459	0
Ssbp4	4	0.0081753	0.027703	0.938026	579	4	0.99182	0.9918	1	20457	0
Tal1	4	0.0081753	0.027703	0.938026	580	4	0.99182	0.9918	1	20456	0
Sec23b	4	0.0081753	0.027703	0.938026	581	4	0.99182	0.9918	1	20460	0
Synpo	4	0.0081753	0.027703	0.938026	582	4	0.99182	0.9918	1	20455	0
R3hdml	4	0.0081753	0.027703	0.938026	583	4	0.99182	0.9918	1	20461	0
Ubn1	4	0.0081753	0.027703	0.938026	584	4	0.99182	0.9918	1	20454	0
Arhgef6	4	0.0082403	0.027907	0.938026	585	3	0.86617	0.86599	1	17750	0
Cd4	4	0.0082403	0.027907	0.938026	586	3	0.72371	0.72358	1	14749	0
Cxcl2	4	0.0082403	0.027907	0.938026	587	4	0.98438	0.98432	1	20295	0
Btg1	4	0.0082403	0.027907	0.938026	588	4	0.98547	0.98542	1	20319	0
Mageb18	4	0.0082403	0.027907	0.938026	589	3	0.32065	0.32014	1	6547	0
Lin7c	4	0.0082403	0.027907	0.938026	590	4	0.98956	0.98952	1	20408	0
Gm7030	4	0.0082403	0.027907	0.938026	591	3	0.93139	0.9314	1	19157	0
Prss38	4	0.0084282	0.028493	0.938581	592	3	0.14407	0.15771	0.995363	3262	1
Atp2b4	4	0.0084458	0.028552	0.938581	593	2	0.22384	0.22756	1	4651	1
Vmn2r24	4	0.0084458	0.028552	0.938581	594	2	0.1138	0.13245	0.994266	2728	1
Pcdha6	4	0.0084458	0.028552	0.938581	595	3	0.7454	0.74525	1	15235	0
Ces1e	4	0.0084458	0.028552	0.938581	596	2	0.23517	0.23791	1	4867	1
Olfr933	4	0.0084458	0.028552	0.938581	597	4	0.97863	0.97867	1	20157	0
Cyp39a1	4	0.0084458	0.028552	0.938581	598	2	0.31704	0.31658	1	6466	0
Urah	4	0.0084539	0.028581	0.938581	599	3	0.44472	0.44441	1	9043	0
Olfr5	4	0.0084539	0.028581	0.938581	600	2	0.52525	0.52488	1	10637	0
Hist3h2a	4	0.0084539	0.028581	0.938581	601	1	0.34162	0.34104	1	6954	0
Olfr1037	4	0.0084539	0.028581	0.938581	602	3	0.075794	0.10173	0.986944	2093	1
Medag	4	0.0085826	0.028992	0.938581	603	4	0.99142	0.99141	1	20453	0
Cpz	4	0.0085826	0.028992	0.938581	604	4	0.99142	0.99141	1	20448	0
